PIN,complete,date,calendar_time,timestamp,location,timezone,stage,commit,version,block,interval,event_type,event_raw,event_converted
'00001',y,30-07-2020,12:07:49,236,local,local,SDS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:49,236,local,local,SDS,dcfd592,B,NA,NA,answer displayed,Q2A2,Q2A2 answer displayed
'00001',y,30-07-2020,12:07:49,237,local,local,SDS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:49,318,local,local,SDS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:49,318,local,local,SDS,dcfd592,B,NA,NA,answer displayed,Q3A2,Q3A2 answer displayed
'00001',y,30-07-2020,12:07:49,319,local,local,SDS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:49,337,local,local,SDS,dcfd592,B,NA,NA,answer displayed,Q4A6,Q4A6 answer displayed
'00001',y,30-07-2020,12:07:49,346,local,local,SDS,dcfd592,B,NA,NA,answer displayed,Q5A6,Q5A6 answer displayed
'00001',y,30-07-2020,12:07:49,351,local,local,SDS,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:49,0,local,local,ICAR,dcfd592,B,NA,NA,questions appears,"ICAR, options",ICAR questions appears
'00001',y,30-07-2020,12:07:49,57,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:49,57,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:49,61,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:49,476,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:49,477,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:49,480,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:50,892,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:50,893,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:50,895,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:50,1311,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:50,1312,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:50,1314,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:50,1725,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:50,1726,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:50,1729,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:51,2141,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:51,2142,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:51,2144,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:51,2560,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:51,2561,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:51,2563,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:52,2974,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:52,2975,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:52,2977,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:52,3391,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:52,3391,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:52,3394,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:52,3808,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:52,3809,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:52,3812,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:53,4225,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:53,4225,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:53,4227,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:53,4644,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:53,4645,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:53,4648,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:54,5057,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:54,5058,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:54,5060,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:54,5474,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:54,5474,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:54,5478,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:55,5891,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:55,5892,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:55,5896,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:55,6307,local,local,ICAR,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:55,6307,local,local,ICAR,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:56,7219,local,local,ICAR,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:56,0,local,local,WBF_close,dcfd592,B,NA,NA,text appears,close_instruct_text_WBF,WBF_close text appears
'00001',y,30-07-2020,12:07:57,1522,local,local,WBF_close,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:57,1523,local,local,WBF_close,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:57,0,local,local,FHQ1_open,dcfd592,B,NA,NA,text appears,open_instruct_text_FHQ_pre_rating,FHQ1_open text appears
'00001',y,30-07-2020,12:07:59,1523,local,local,FHQ1_open,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:59,1523,local,local,FHQ1_open,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:59,0,local,local,FHQ1,dcfd592,B,NA,NA,FHQ1 scale appears,"FHQ_1, FHQ_1_bottom_text",TT scale
'00001',y,30-07-2020,12:08:00,1050,local,local,FHQ1,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:00,1062,local,local,FHQ1,dcfd592,B,NA,NA,VAS answer has been made,1.47,1.47 answer has been made
'00001',y,30-07-2020,12:08:00,1062,local,local,FHQ1,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:01,1574,local,local,FHQ1,dcfd592,B,NA,NA,FHQ1 scale appears,"FHQ_2, FHQ_2_bottom_text",MM scale
'00001',y,30-07-2020,12:08:02,2714,local,local,FHQ1,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:02,2726,local,local,FHQ1,dcfd592,B,NA,NA,VAS answer has been made,2.23,2.23 answer has been made
'00001',y,30-07-2020,12:08:02,2726,local,local,FHQ1,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:02,3240,local,local,FHQ1,dcfd592,B,NA,NA,FHQ1 scale appears,"FHQ_3, FHQ_3_bottom_text",BBQ scale
'00001',y,30-07-2020,12:08:02,3509,local,local,FHQ1,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:03,3527,local,local,FHQ1,dcfd592,B,NA,NA,VAS answer has been made,7.63,7.63 answer has been made
'00001',y,30-07-2020,12:08:03,3527,local,local,FHQ1,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:03,4039,local,local,FHQ1,dcfd592,B,NA,NA,FHQ1 scale appears,FHQ_4,Hunger scale
'00001',y,30-07-2020,12:08:04,4675,local,local,FHQ1,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:04,4694,local,local,FHQ1,dcfd592,B,NA,NA,VAS answer has been made,6.60,6.60 answer has been made
'00001',y,30-07-2020,12:08:04,4694,local,local,FHQ1,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:04,0,local,local,FHQ1_close,dcfd592,B,NA,NA,text appears,close_instruct_text_FHQ_pre_rating,FHQ1_close text appears
'00001',y,30-07-2020,12:08:06,1770,local,local,FHQ1_close,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:06,1771,local,local,FHQ1_close,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:06,0,local,local,pav_con_open,dcfd592,B,NA,NA,text appears,open_instruct_text_pav,pav_con_open text appears
'00001',y,30-07-2020,12:08:08,1539,local,local,pav_con_open,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:08,1540,local,local,pav_con_open,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:08,1,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine,blank vending machine appears
'00001',y,30-07-2020,12:08:08,503,local,local,pav_con,dcfd592,B,NA,NA,image appears,blue vending machine ,blue vending machine
'00001',y,30-07-2020,12:08:10,2503,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/BBQ.png image appears
'00001',y,30-07-2020,12:08:11,3503,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine ,blank vending machine
'00001',y,30-07-2020,12:08:12,4005,local,local,pav_con,dcfd592,B,NA,NA,image appears,red vending machine ,red vending machine
'00001',y,30-07-2020,12:08:14,6005,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/TT.png image appears
'00001',y,30-07-2020,12:08:15,7001,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine ,blank vending machine
'00001',y,30-07-2020,12:08:15,7503,local,local,pav_con,dcfd592,B,NA,NA,image appears,yellow vending machine ,yellow vending machine
'00001',y,30-07-2020,12:08:17,9503,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/EMPTY.png image appears
'00001',y,30-07-2020,12:08:18,10501,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine ,blank vending machine
'00001',y,30-07-2020,12:08:19,11002,local,local,pav_con,dcfd592,B,NA,NA,image appears,green vending machine ,green vending machine
'00001',y,30-07-2020,12:08:21,13003,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/MM.png image appears
'00001',y,30-07-2020,12:08:22,14013,local,local,pav_con,dcfd592,B,NA,NA,vending machine appears,yellow vending machine ,yellow vending machine appears
'00001',y,30-07-2020,12:08:22,14032,local,local,pav_con,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:22,14033,local,local,pav_con,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:22,14042,local,local,pav_con,dcfd592,B,NA,NA,text appears,correct_text,correct_text text appears
'00001',y,30-07-2020,12:08:23,15171,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine,blank vending machine appears
'00001',y,30-07-2020,12:08:23,15672,local,local,pav_con,dcfd592,B,NA,NA,image appears,green vending machine ,green vending machine
'00001',y,30-07-2020,12:08:25,17673,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/MM.png image appears
'00001',y,30-07-2020,12:08:26,18672,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine ,blank vending machine
'00001',y,30-07-2020,12:08:27,19173,local,local,pav_con,dcfd592,B,NA,NA,image appears,red vending machine ,red vending machine
'00001',y,30-07-2020,12:08:29,21173,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/TT.png image appears
'00001',y,30-07-2020,12:08:30,22171,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine ,blank vending machine
'00001',y,30-07-2020,12:08:30,22673,local,local,pav_con,dcfd592,B,NA,NA,image appears,yellow vending machine ,yellow vending machine
'00001',y,30-07-2020,12:08:32,24673,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/EMPTY.png image appears
'00001',y,30-07-2020,12:08:33,25672,local,local,pav_con,dcfd592,B,NA,NA,image appears,blank vending machine ,blank vending machine
'00001',y,30-07-2020,12:08:34,26173,local,local,pav_con,dcfd592,B,NA,NA,image appears,blue vending machine ,blue vending machine
'00001',y,30-07-2020,12:08:36,28173,local,local,pav_con,dcfd592,B,NA,NA,image appears,outcome image appears,/static/images/BBQ.png image appears
'00001',y,30-07-2020,12:08:37,29186,local,local,pav_con,dcfd592,B,NA,NA,vending machine appears,blue vending machine ,blue vending machine appears
'00001',y,30-07-2020,12:08:37,29211,local,local,pav_con,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:37,29212,local,local,pav_con,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:37,29223,local,local,pav_con,dcfd592,B,NA,NA,text appears,correct_text,correct_text text appears
'00001',y,30-07-2020,12:08:38,0,local,local,pav_con_close,dcfd592,B,NA,NA,text appears,close_instruct_text_pav,pav_con_close text appears
'00001',y,30-07-2020,12:08:39,1522,local,local,pav_con_close,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:39,1523,local,local,pav_con_close,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:39,0,local,local,VVR1_open,dcfd592,B,NA,NA,text appears,open_instruct_text_VVR1,VVR1_open text appears
'00001',y,30-07-2020,12:08:41,1524,local,local,VVR1_open,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:08:41,1525,local,local,VVR1_open,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:08:41,1,local,local,VVR_1,dcfd592,B,1,1,image appears,/static/images/vending_machine.svg,blank vending machine appears
'00001',y,30-07-2020,12:08:41,40,local,local,VVR_1,dcfd592,B,1,1,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:08:41,41,local,local,VVR_1,dcfd592,B,1,1,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:08:41,42,local,local,VVR_1,dcfd592,B,1,1,key release,37,leftarrow key released
'00001',y,30-07-2020,12:08:42,NA,local,local,VVR_1,dcfd592,B,1,1,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:42,1545,local,local,VVR_1,dcfd592,B,1,2,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:08:42,1545,local,local,VVR_1,dcfd592,B,1,2,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:08:42,1548,local,local,VVR_1,dcfd592,B,1,2,key release,37,leftarrow key released
'00001',y,30-07-2020,12:08:44,3003,local,local,VVR_1,dcfd592,B,1,2,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:08:44,3051,local,local,VVR_1,dcfd592,B,1,3,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:08:44,3051,local,local,VVR_1,dcfd592,B,1,3,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:08:44,3053,local,local,VVR_1,dcfd592,B,1,3,key release,39,rightarrow key released
'00001',y,30-07-2020,12:08:46,5504,local,local,VVR_1,dcfd592,B,1,3,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:08:46,5557,local,local,VVR_1,dcfd592,B,1,4,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:08:46,5557,local,local,VVR_1,dcfd592,B,1,4,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:08:46,5558,local,local,VVR_1,dcfd592,B,1,4,key release,39,rightarrow key released
'00001',y,30-07-2020,12:08:49,NA,local,local,VVR_1,dcfd592,B,1,4,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:49,8062,local,local,VVR_1,dcfd592,B,1,5,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:08:49,8062,local,local,VVR_1,dcfd592,B,1,5,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:08:49,8063,local,local,VVR_1,dcfd592,B,1,5,key release,37,leftarrow key released
'00001',y,30-07-2020,12:08:50,NA,local,local,VVR_1,dcfd592,B,1,5,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:50,9571,local,local,VVR_1,dcfd592,B,1,6,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:08:50,9571,local,local,VVR_1,dcfd592,B,1,6,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:08:50,9574,local,local,VVR_1,dcfd592,B,1,6,key release,39,rightarrow key released
'00001',y,30-07-2020,12:08:52,NA,local,local,VVR_1,dcfd592,B,1,6,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:52,11077,local,local,VVR_1,dcfd592,B,1,7,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:08:52,11077,local,local,VVR_1,dcfd592,B,1,7,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:08:52,11080,local,local,VVR_1,dcfd592,B,1,7,key release,39,rightarrow key released
'00001',y,30-07-2020,12:08:53,NA,local,local,VVR_1,dcfd592,B,1,7,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:53,12584,local,local,VVR_1,dcfd592,B,1,8,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:08:53,12584,local,local,VVR_1,dcfd592,B,1,8,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:08:53,12587,local,local,VVR_1,dcfd592,B,1,8,key release,39,rightarrow key released
'00001',y,30-07-2020,12:08:55,14008,local,local,VVR_1,dcfd592,B,1,8,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:08:55,14091,local,local,VVR_1,dcfd592,B,1,9,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:08:55,14091,local,local,VVR_1,dcfd592,B,1,9,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:08:55,14094,local,local,VVR_1,dcfd592,B,1,9,key release,37,leftarrow key released
'00001',y,30-07-2020,12:08:57,NA,local,local,VVR_1,dcfd592,B,1,9,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:57,16597,local,local,VVR_1,dcfd592,B,1,10,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:08:57,16597,local,local,VVR_1,dcfd592,B,1,10,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:08:57,16598,local,local,VVR_1,dcfd592,B,1,10,key release,39,rightarrow key released
'00001',y,30-07-2020,12:08:59,NA,local,local,VVR_1,dcfd592,B,1,10,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:08:59,18101,local,local,VVR_1,dcfd592,B,1,11,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:08:59,18101,local,local,VVR_1,dcfd592,B,1,11,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:08:59,18103,local,local,VVR_1,dcfd592,B,1,11,key release,37,leftarrow key released
'00001',y,30-07-2020,12:09:00,NA,local,local,VVR_1,dcfd592,B,1,11,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:09:00,19604,local,local,VVR_1,dcfd592,B,1,12,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:09:00,19605,local,local,VVR_1,dcfd592,B,1,12,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:09:00,19606,local,local,VVR_1,dcfd592,B,1,12,key release,37,leftarrow key released
'00001',y,30-07-2020,12:09:02,NA,local,local,VVR_1,dcfd592,B,1,12,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:09:02,21109,local,local,VVR_1,dcfd592,B,1,13,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:09:02,21109,local,local,VVR_1,dcfd592,B,1,13,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:09:02,21112,local,local,VVR_1,dcfd592,B,1,13,key release,39,rightarrow key released
'00001',y,30-07-2020,12:09:03,22509,local,local,VVR_1,dcfd592,B,1,13,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:09:03,22615,local,local,VVR_1,dcfd592,B,1,14,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:09:03,22616,local,local,VVR_1,dcfd592,B,1,14,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:09:03,22618,local,local,VVR_1,dcfd592,B,1,14,key release,37,leftarrow key released
